acuM_protein.fasta,XM_658805.1,71.937,506,129,3,126,627,1,1491,0.0,696,80.83,0,1
acuM_protein.fasta,BN001301.1,71.505,372,86,1,210,561,631701,632816,2.40e-174,513,80.38,0,3
acuM_protein.fasta,BN001301.1,92.424,66,5,0,562,627,632873,633070,2.40e-174,120,96.97,0,2
acuM_protein.fasta,BN001301.1,37.391,115,56,5,90,196,630940,631260,7.67e-07,53.1,52.17,0,1
acuM_protein.fasta,AY256961.1,71.505,372,86,1,210,561,2122,3237,2.43e-174,513,80.38,0,1
acuM_protein.fasta,AY256961.1,92.424,66,5,0,562,627,3294,3491,2.43e-174,120,96.97,0,3
acuM_protein.fasta,AY256961.1,37.391,115,56,5,90,196,1361,1681,6.68e-07,53.1,52.17,0,2
acuM_protein.fasta,XM_675645.1,22.727,176,104,1,457,600,1357,1884,6.91e-12,68.9,41.48,0,1
acuM_protein.fasta,XM_675645.1,42.857,70,36,2,197,265,217,417,1.19e-08,58.5,52.86,0,1
acuM_protein.fasta,AY255811.1,22.727,176,104,1,457,600,3680,4207,1.67e-11,68.2,41.48,0,2
acuM_protein.fasta,AY255811.1,36.765,68,39,2,199,265,2546,2740,0.006,40.4,45.59,0,2
acuM_protein.fasta,BN001304.1,22.727,176,104,1,457,600,1580986,1581513,2.01e-11,68.2,41.48,0,1
acuM_protein.fasta,BN001304.1,30.476,105,63,3,188,290,813006,813296,2.73e-05,48.1,48.57,0,3
acuM_protein.fasta,BN001304.1,36.765,68,39,2,199,265,1579852,1580046,0.006,40.4,45.59,0,1
acuM_protein.fasta,BN001304.1,29.091,55,38,1,168,221,2718650,2718814,0.010,39.7,52.73,0,2
acuM_protein.fasta,XM_653097.1,32.584,89,47,3,152,227,379,645,1.55e-05,48.1,43.82,0,1
acuM_protein.fasta,XM_659675.1,30.476,105,63,3,188,290,217,507,3.05e-05,47.4,48.57,0,1
acuM_protein.fasta,BN001308.1,34.177,79,39,3,152,217,3033396,3033160,1.38e-04,45.8,46.84,0,-2
acuM_protein.fasta,XM_676767.1,24.074,108,78,1,191,294,700,1023,0.002,41.6,41.67,0,1
ags3_protein.fasta,XM_655819.1,54.634,2460,1008,29,22,2412,70,7332,0.0,2602,69.19,0,1
ags3_protein.fasta,XM_658397.1,53.419,2413,1029,26,23,2395,58,7131,0.0,2507,69.17,0,1
ags3_protein.fasta,BN001306.1,52.680,2407,985,31,121,2412,1119661,1126764,0.0,2398,67.05,0,1
ags3_protein.fasta,BN001306.1,76.768,99,23,0,22,120,1119300,1119596,1.45e-44,180,88.89,0,3
ags3_protein.fasta,BN001306.1,30.579,121,72,2,66,181,1116285,1115944,1.78e-06,54.3,46.28,0,-1
ags3_protein.fasta,BN001301.1,50.748,2339,993,32,180,2412,1915652,1908795,0.0,2217,66.14,0,-1
ags3_protein.fasta,BN001301.1,71.717,99,27,1,23,120,1916233,1915937,1.34e-56,155,82.83,0,-2
ags3_protein.fasta,BN001301.1,67.797,59,19,0,121,179,1915881,1915705,1.34e-56,87.0,76.27,0,-3
ags3_protein.fasta,BN001301.1,32.222,90,54,2,101,184,533597,533331,1.59e-06,54.3,54.44,0,-1
ags3_protein.fasta,XM_658836.1,27.407,135,82,4,57,184,64,441,1.72e-07,57.0,46.67,0,1
ags3_protein.fasta,XM_654530.1,32.847,137,73,6,58,188,49,420,2.08e-07,56.6,47.45,0,1
ags3_protein.fasta,XM_655820.1,30.579,121,72,2,66,181,103,444,8.75e-07,54.7,46.28,0,1
ags3_protein.fasta,BN001303.1,31.783,129,73,4,60,181,1828593,1828231,2.17e-06,53.9,44.96,0,-2
ags3_protein.fasta,XM_655900.1,29.310,116,73,4,60,174,70,393,1.22e-05,50.8,47.41,0,1
ags3_protein.fasta,XM_657019.1,35.632,87,49,2,101,181,73,330,2.71e-05,49.7,50.57,0,1
alb1_protein.fasta,BN001302.1,70.105,1144,339,3,194,1336,1142184,1138759,0.0,1668,83.13,0,-3
alb1_protein.fasta,BN001302.1,30.904,2058,1237,51,134,2109,212900,207036,0.0,880,47.76,0,-1
alb1_protein.fasta,BN001302.1,63.475,564,197,4,1588,2144,1137911,1136226,0.0,668,76.06,0,-1
alb1_protein.fasta,BN001302.1,71.094,256,74,0,1337,1592,1138708,1137941,0.0,408,85.94,0,-2
alb1_protein.fasta,BN001302.1,26.534,1402,903,41,374,1706,186804,190835,5.60e-122,433,44.72,0,3
alb1_protein.fasta,BN001302.1,27.782,1249,792,35,357,1577,878542,875042,1.14e-112,403,45.64,0,-2
alb1_protein.fasta,BN001302.1,25.098,1016,593,29,591,1495,3556240,3559116,2.77e-86,214,40.65,0,1
alb1_protein.fasta,BN001302.1,38.942,208,120,4,378,581,3555530,3556144,2.77e-86,126,51.92,0,2
alb1_protein.fasta,BN001302.1,28.149,778,467,24,529,1262,3552596,3550407,1.36e-67,256,45.76,0,-1
alb1_protein.fasta,BN001302.1,67.010,97,32,0,1,97,1142873,1142583,1.74e-58,146,83.51,0,-1
alb1_protein.fasta,BN001302.1,50.000,98,48,1,95,191,1142533,1142240,1.74e-58,102,69.39,0,-2
alb1_protein.fasta,X65866.2,70.105,1144,339,3,194,1336,2255,5680,0.0,1668,83.13,0,2
alb1_protein.fasta,X65866.2,63.475,564,197,4,1588,2144,6528,8213,0.0,668,76.06,0,3
alb1_protein.fasta,X65866.2,71.094,256,74,0,1337,1592,5731,6498,0.0,408,85.94,0,1
alb1_protein.fasta,X65866.2,67.010,97,32,0,1,97,1566,1856,1.81e-58,146,83.51,0,3
alb1_protein.fasta,X65866.2,50.000,98,48,1,95,191,1906,2199,1.81e-58,102,69.39,0,1
alb1_protein.fasta,XM_676002.1,39.119,2224,1217,39,6,2129,25,6585,0.0,1488,57.33,0,1
alb1_protein.fasta,BN001304.1,39.490,2041,1089,36,197,2127,2727557,2733571,0.0,1377,57.18,0,2
alb1_protein.fasta,BN001304.1,40.787,966,473,16,455,1330,1124152,1121282,0.0,716,57.87,0,-3
alb1_protein.fasta,BN001304.1,24.671,304,193,8,1333,1604,1121204,1120305,0.0,113,48.03,0,-2
alb1_protein.fasta,BN001304.1,28.736,348,212,9,686,1008,2770093,2771103,2.58e-67,114,44.54,0,1
alb1_protein.fasta,BN001304.1,35.537,121,78,0,569,689,2769681,2770043,2.58e-67,74.3,47.11,0,3
alb1_protein.fasta,BN001304.1,37.975,79,47,1,490,566,2769380,2769616,2.58e-67,67.0,59.49,0,2
alb1_protein.fasta,BN001304.1,40.476,42,25,0,378,419,2768934,2769059,2.58e-67,44.7,59.52,0,3
alb1_protein.fasta,BN001304.1,46.341,41,22,0,436,476,2769163,2769285,2.58e-67,38.9,65.85,0,1
alb1_protein.fasta,BN001304.1,29.474,380,236,13,112,468,1125281,1124169,9.03e-35,136,46.84,0,-2
alb1_protein.fasta,BN001304.1,27.273,66,45,1,33,95,1125598,1125401,9.03e-35,32.7,45.45,0,-3
alb1_protein.fasta,BN001304.1,24.629,674,387,19,532,1104,1082904,1080943,6.30e-32,138,40.50,0,-1
alb1_protein.fasta,BN001304.1,34.021,194,123,5,6,196,2726922,2727497,6.16e-23,108,55.67,0,3
alb1_protein.fasta,BN001304.1,39.394,66,40,0,1654,1719,1120010,1119813,1.20e-08,61.2,69.70,0,-2
alb1_protein.fasta,BN001304.1,37.500,56,35,0,1779,1834,1120007,1119840,1.27e-04,48.1,66.07,0,-2
alb1_protein.fasta,BN001304.1,31.707,123,66,5,448,553,1283194,1282829,7.30e-04,45.4,45.53,0,-3
alb1_protein.fasta,XM_652662.1,39.682,1633,914,26,21,1598,112,4962,0.0,1173,58.67,0,1
alb1_protein.fasta,XM_652662.1,43.662,71,40,0,1649,1719,5197,5409,1.18e-11,70.9,71.83,0,1
alb1_protein.fasta,XM_652662.1,29.730,74,52,0,1768,1841,5182,5403,6.66e-04,45.4,54.05,0,1
alb1_protein.fasta,XM_658512.1,37.860,1598,944,25,33,1598,121,4863,0.0,1078,58.14,0,1
alb1_protein.fasta,XM_658512.1,32.967,91,54,2,1751,1834,5071,5343,4.55e-05,49.3,52.75,0,1
alb1_protein.fasta,XM_659583.1,34.896,1685,947,40,33,1604,175,5118,0.0,960,53.65,0,1
alb1_protein.fasta,XM_659583.1,39.394,66,40,0,1654,1719,5413,5610,8.74e-09,61.6,69.70,0,1
alb1_protein.fasta,XM_659583.1,37.500,56,35,0,1779,1834,5416,5583,9.03e-05,48.1,66.07,0,1
alb1_protein.fasta,XM_676086.1,30.585,2086,1241,54,134,2140,409,6282,0.0,862,47.32,0,1
alb1_protein.fasta,BN001301.1,44.592,906,475,10,445,1336,1544166,1546844,0.0,763,62.80,0,3
