acuM_protein.fasta,CP051037.1,85.019,267,37,1,310,573,4120099,4120899,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051037.1,71.277,94,20,3,210,302,4119756,4120019,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051037.1,90.909,66,6,0,562,627,4120926,4121123,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051037.1,36.869,198,100,8,10,196,4118782,4119333,1.69e-13,78.2,49.49,0,1
acuM_protein.fasta,CP051085.1,85.019,267,37,1,310,573,3877840,3878640,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051085.1,71.277,94,20,3,210,302,3877497,3877760,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051085.1,90.909,66,6,0,562,627,3878667,3878864,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051085.1,36.869,198,100,8,10,196,3876523,3877074,1.69e-13,78.2,49.49,0,1
acuM_protein.fasta,CP044620.1,85.019,267,37,1,310,573,3961188,3961988,2.02e-151,429,91.76,0,3
acuM_protein.fasta,CP044620.1,71.277,94,20,3,210,302,3960845,3961108,2.02e-151,130,78.72,0,2
acuM_protein.fasta,CP044620.1,90.909,66,6,0,562,627,3962015,3962212,2.11e-25,116,96.97,0,2
acuM_protein.fasta,CP044620.1,36.869,198,100,8,10,196,3959871,3960422,1.69e-13,78.2,49.49,0,3
acuM_protein.fasta,CP059868.1,85.019,267,37,1,310,573,3867261,3868061,2.02e-151,429,91.76,0,3
acuM_protein.fasta,CP059868.1,71.277,94,20,3,210,302,3866918,3867181,2.02e-151,130,78.72,0,2
acuM_protein.fasta,CP059868.1,90.909,66,6,0,562,627,3868088,3868285,2.11e-25,116,96.97,0,2
acuM_protein.fasta,CP059868.1,36.869,198,100,8,10,196,3865944,3866495,1.69e-13,78.2,49.49,0,3
acuM_protein.fasta,CP051069.1,85.019,267,37,1,310,573,3988627,3989427,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051069.1,71.277,94,20,3,210,302,3988284,3988547,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051069.1,90.909,66,6,0,562,627,3989454,3989651,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051069.1,36.869,198,100,8,10,196,3987310,3987861,1.69e-13,78.2,49.49,0,1
acuM_protein.fasta,CP047251.1,85.019,267,37,1,310,573,3849728,3850528,2.02e-151,429,91.76,0,2
acuM_protein.fasta,CP047251.1,71.277,94,20,3,210,302,3849385,3849648,2.02e-151,130,78.72,0,1
acuM_protein.fasta,CP047251.1,90.909,66,6,0,562,627,3850555,3850752,2.11e-25,116,96.97,0,1
acuM_protein.fasta,CP047251.1,36.869,198,100,8,10,196,3848411,3848962,1.69e-13,78.2,49.49,0,2
acuM_protein.fasta,CP051053.1,85.019,267,37,1,310,573,3844180,3844980,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051053.1,71.277,94,20,3,210,302,3843837,3844100,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051053.1,90.909,66,6,0,562,627,3845007,3845204,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051053.1,36.869,198,100,8,10,196,3842863,3843414,1.69e-13,78.2,49.49,0,1
acuM_protein.fasta,CP051061.1,85.019,267,37,1,310,573,3835516,3836316,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051061.1,71.277,94,20,3,210,302,3835173,3835436,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051061.1,90.909,66,6,0,562,627,3836343,3836540,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051061.1,36.869,198,100,8,10,196,3834199,3834750,1.69e-13,78.2,49.49,0,1
acuM_protein.fasta,CP059860.1,85.019,267,37,1,310,573,3848132,3848932,2.02e-151,429,91.76,0,2
acuM_protein.fasta,CP059860.1,71.277,94,20,3,210,302,3847789,3848052,2.02e-151,130,78.72,0,1
acuM_protein.fasta,CP059860.1,90.909,66,6,0,562,627,3848959,3849156,2.11e-25,116,96.97,0,1
acuM_protein.fasta,CP059860.1,36.869,198,100,8,10,196,3846815,3847366,1.69e-13,78.2,49.49,0,2
acuM_protein.fasta,CP051093.1,85.019,267,37,1,310,573,3818893,3819693,2.02e-151,429,91.76,0,1
acuM_protein.fasta,CP051093.1,71.277,94,20,3,210,302,3818550,3818813,2.02e-151,130,78.72,0,3
acuM_protein.fasta,CP051093.1,90.909,66,6,0,562,627,3819720,3819917,2.11e-25,116,96.97,0,3
acuM_protein.fasta,CP051093.1,36.869,198,100,8,10,196,3817576,3818127,1.69e-13,78.2,49.49,0,1
ags3_protein.fasta,CP051074.1,79.700,2335,415,12,121,2412,3547051,3540095,0.0,3778,88.14,0,-2
ags3_protein.fasta,CP051074.1,84.167,120,19,0,1,120,3547457,3547098,2.07e-49,199,90.83,0,-1
ags3_protein.fasta,CP051042.1,79.615,2335,417,12,121,2412,2869627,2862671,0.0,3774,88.14,0,-2
ags3_protein.fasta,CP051042.1,84.167,120,19,0,1,120,2870033,2869674,2.07e-49,199,90.83,0,-1
ags3_protein.fasta,CP051090.1,79.615,2335,417,12,121,2412,3585246,3578290,0.0,3774,88.14,0,-2
ags3_protein.fasta,CP051090.1,84.167,120,19,0,1,120,3585652,3585293,2.07e-49,199,90.83,0,-1
ags3_protein.fasta,CP051050.1,79.615,2335,417,12,121,2412,2888422,2881466,0.0,3774,88.14,0,-2
ags3_protein.fasta,CP051050.1,84.167,120,19,0,1,120,2888828,2888469,2.07e-49,199,90.83,0,-1
ags3_protein.fasta,CP051058.1,79.615,2335,417,12,121,2412,2832296,2825340,0.0,3774,88.14,0,-3
ags3_protein.fasta,CP051058.1,84.167,120,19,0,1,120,2832702,2832343,2.07e-49,199,90.83,0,-2
ags3_protein.fasta,CP059865.1,79.615,2335,417,12,121,2412,2889596,2882640,0.0,3774,88.14,0,-1
ags3_protein.fasta,CP059865.1,84.167,120,19,0,1,120,2890002,2889643,2.07e-49,199,90.83,0,-3
ags3_protein.fasta,CP047256.1,79.572,2335,418,12,121,2412,2889048,2882092,0.0,3773,88.14,0,-3
ags3_protein.fasta,CP047256.1,84.167,120,19,0,1,120,2889454,2889095,2.07e-49,199,90.83,0,-2
ags3_protein.fasta,CP044616.1,79.572,2335,418,12,121,2412,269847,276803,0.0,3772,88.14,0,3
ags3_protein.fasta,CP044616.1,84.167,120,19,0,1,120,269441,269800,2.07e-49,199,90.83,0,2
ags3_protein.fasta,CP059873.1,79.572,2335,418,12,121,2412,2910032,2903076,0.0,3772,88.14,0,-1
ags3_protein.fasta,CP059873.1,84.167,120,19,0,1,120,2910438,2910079,2.07e-49,199,90.83,0,-3
ags3_protein.fasta,CP051066.1,79.572,2335,418,12,121,2412,2876319,2869363,0.0,3772,88.14,0,-3
ags3_protein.fasta,CP051066.1,84.167,120,19,0,1,120,2876725,2876366,2.07e-49,199,90.83,0,-2
alb1_protein.fasta,CP051038.1,71.693,1996,516,7,192,2145,3009370,3015336,0.0,2936,83.07,0,1
alb1_protein.fasta,CP051038.1,28.996,976,585,35,357,1262,3981789,3984602,1.11e-81,305,46.11,0,3
alb1_protein.fasta,CP051038.1,26.015,1034,660,31,540,1522,4291710,4288771,1.58e-66,256,43.71,0,-2
alb1_protein.fasta,CP051038.1,74.227,97,25,0,1,97,3008684,3008974,2.24e-58,149,80.41,0,2
alb1_protein.fasta,CP051038.1,54.639,97,43,1,97,192,3009024,3009314,2.24e-58,101,73.20,0,3
alb1_protein.fasta,CP051038.1,29.446,523,308,17,78,559,4293196,4291688,3.31e-34,149,44.74,0,-1
alb1_protein.fasta,CP051046.1,71.693,1996,516,7,192,2145,3201850,3207816,0.0,2936,83.07,0,1
alb1_protein.fasta,CP051046.1,28.996,976,585,35,357,1262,4174479,4177292,1.11e-81,305,46.11,0,3
alb1_protein.fasta,CP051046.1,26.015,1034,660,31,540,1522,4484399,4481460,1.58e-66,256,43.71,0,-1
alb1_protein.fasta,CP051046.1,74.227,97,25,0,1,97,3201164,3201454,2.24e-58,149,80.41,0,2
alb1_protein.fasta,CP051046.1,54.639,97,43,1,97,192,3201504,3201794,2.24e-58,101,73.20,0,3
alb1_protein.fasta,CP051046.1,29.446,523,308,17,78,559,4485885,4484377,3.31e-34,149,44.74,0,-3
alb1_protein.fasta,CP051046.1,39.759,83,47,2,1893,1974,1388396,1388154,5.64e-07,59.3,51.81,0,-1
alb1_protein.fasta,CP051054.1,71.693,1996,516,7,192,2145,3132182,3138148,0.0,2936,83.07,0,2
alb1_protein.fasta,CP051054.1,28.996,976,585,35,357,1262,4104767,4107580,1.11e-81,305,46.11,0,2
alb1_protein.fasta,CP051054.1,26.015,1034,660,31,540,1522,4414687,4411748,1.58e-66,256,43.71,0,-3
alb1_protein.fasta,CP051054.1,74.227,97,25,0,1,97,3131496,3131786,2.24e-58,149,80.41,0,3
alb1_protein.fasta,CP051054.1,54.639,97,43,1,97,192,3131836,3132126,2.24e-58,101,73.20,0,1
alb1_protein.fasta,CP051054.1,29.446,523,308,17,78,559,4416173,4414665,3.31e-34,149,44.74,0,-2
alb1_protein.fasta,CP059861.1,71.693,1996,516,7,192,2145,3011270,3017236,0.0,2936,83.07,0,2
alb1_protein.fasta,CP059861.1,28.996,976,585,35,357,1262,3983571,3986384,1.11e-81,305,46.11,0,3
alb1_protein.fasta,CP059861.1,26.015,1034,660,31,540,1522,4293492,4290553,1.58e-66,256,43.71,0,-1
alb1_protein.fasta,CP059861.1,74.227,97,25,0,1,97,3010584,3010874,2.24e-58,149,80.41,0,3
alb1_protein.fasta,CP059861.1,54.639,97,43,1,97,192,3010924,3011214,2.24e-58,101,73.20,0,1
alb1_protein.fasta,CP059861.1,29.446,523,308,17,78,559,4294978,4293470,3.31e-34,149,44.74,0,-3
alb1_protein.fasta,CP051062.1,74.090,1154,297,2,192,1344,2995290,2998748,0.0,1811,86.48,0,3
alb1_protein.fasta,CP051062.1,70.012,827,224,4,1337,2145,2998789,3001251,0.0,1152,80.29,0,1
alb1_protein.fasta,CP051062.1,28.821,975,588,34,357,1262,3974782,3977595,1.73e-81,305,46.05,0,1
alb1_protein.fasta,CP051062.1,74.227,97,25,0,1,97,2994604,2994894,2.24e-58,149,80.41,0,1
alb1_protein.fasta,CP051062.1,54.639,97,43,1,97,192,2994944,2995234,2.24e-58,101,73.20,0,2
alb1_protein.fasta,CP051022.1,74.090,1154,297,2,192,1344,3043522,3046980,0.0,1811,86.48,0,1
alb1_protein.fasta,CP051022.1,70.012,827,224,4,1337,2145,3047021,3049483,0.0,1152,80.29,0,2
alb1_protein.fasta,CP051022.1,28.996,976,585,35,357,1262,4027097,4029910,1.11e-81,305,46.11,0,2
alb1_protein.fasta,CP051022.1,74.227,97,25,0,1,97,3042836,3043126,2.24e-58,149,80.41,0,2
alb1_protein.fasta,CP051022.1,54.639,97,43,1,97,192,3043176,3043466,2.24e-58,101,73.20,0,3
alb1_protein.fasta,CP051078.1,74.090,1154,297,2,192,1344,3055151,3058609,0.0,1811,86.48,0,2
alb1_protein.fasta,CP051078.1,70.012,827,224,4,1337,2145,3058650,3061112,0.0,1152,80.29,0,3
alb1_protein.fasta,CP051078.1,28.996,976,585,35,357,1262,4029413,4032226,1.11e-81,305,46.11,0,2
alb1_protein.fasta,CP051078.1,74.227,97,25,0,1,97,3054465,3054755,2.24e-58,149,80.41,0,3
alb1_protein.fasta,CP051078.1,54.639,97,43,1,97,192,3054805,3055095,2.24e-58,101,73.20,0,1
alb1_protein.fasta,CP051086.1,74.090,1154,297,2,192,1344,2891471,2894929,0.0,1811,86.48,0,2
alb1_protein.fasta,CP051086.1,70.012,827,224,4,1337,2145,2894970,2897432,0.0,1151,80.17,0,3
alb1_protein.fasta,CP051086.1,28.996,976,585,35,357,1262,3872644,3875457,1.36e-81,305,46.11,0,1
alb1_protein.fasta,CP051086.1,74.227,97,25,0,1,97,2890785,2891075,2.24e-58,149,80.41,0,3
alb1_protein.fasta,CP051086.1,54.639,97,43,1,97,192,2891125,2891415,2.24e-58,101,73.20,0,1
alb1_protein.fasta,CP051094.1,74.090,1154,297,2,192,1344,2948664,2952122,0.0,1811,86.48,0,3
alb1_protein.fasta,CP051094.1,70.012,827,224,4,1337,2145,2952163,2954625,0.0,1152,80.29,0,1
alb1_protein.fasta,CP051094.1,28.821,975,588,34,357,1262,3926685,3929498,1.73e-81,305,46.05,0,3
alb1_protein.fasta,CP051094.1,74.227,97,25,0,1,97,2947978,2948268,2.24e-58,149,80.41,0,1
alb1_protein.fasta,CP051094.1,54.639,97,43,1,97,192,2948318,2948608,2.24e-58,101,73.20,0,2
alb1_protein.fasta,CP047252.1,74.090,1154,297,2,192,1344,3076457,3079915,0.0,1811,86.48,0,2
alb1_protein.fasta,CP047252.1,69.891,827,225,4,1337,2145,3079956,3082418,0.0,1149,80.17,0,3
alb1_protein.fasta,CP047252.1,28.996,976,585,35,357,1262,4134503,4137316,6.36e-82,306,46.21,0,2
alb1_protein.fasta,CP047252.1,25.535,795,484,21,567,1262,3394915,3397272,2.15e-62,197,43.40,0,1
alb1_protein.fasta,CP047252.1,38.806,67,37,2,495,558,3394617,3394814,2.15e-62,48.1,56.72,0,3
alb1_protein.fasta,CP047252.1,58.824,34,14,0,443,476,3394417,3394518,2.15e-62,40.4,67.65,0,1
alb1_protein.fasta,CP047252.1,74.227,97,25,0,1,97,3075771,3076061,2.24e-58,149,80.41,0,3
alb1_protein.fasta,CP047252.1,54.639,97,43,1,97,192,3076111,3076401,2.24e-58,101,73.20,0,1
areA_protein.fasta,CP047249.1,70.285,912,217,14,1,881,5236953,5234287,0.0,1080,78.84,0,-1
areA_protein.fasta,CP061804.1,72.973,740,173,10,150,881,5214702,5212540,0.0,907,81.35,0,-1
areA_protein.fasta,CP061804.1,71.631,141,38,2,1,141,5215205,5214789,0.0,192,81.56,0,-2
areA_protein.fasta,CP051059.1,72.838,740,174,10,150,881,919125,921287,0.0,906,81.22,0,3
areA_protein.fasta,CP051059.1,71.631,141,38,2,1,141,918623,919039,0.0,192,81.56,0,2
areA_protein.fasta,CP051035.1,72.838,740,174,10,150,881,1584736,1586898,0.0,906,81.22,0,1
areA_protein.fasta,CP051035.1,71.631,141,38,2,1,141,1584234,1584650,0.0,192,81.56,0,3
areA_protein.fasta,CP051019.1,72.838,740,174,10,150,881,1323012,1325174,0.0,906,81.22,0,3
areA_protein.fasta,CP051019.1,71.631,141,38,2,1,141,1322509,1322925,0.0,192,81.56,0,1
areA_protein.fasta,CP051075.1,72.838,740,174,10,150,881,1321423,1323585,0.0,906,81.22,0,1
areA_protein.fasta,CP051075.1,71.631,141,38,2,1,141,1320920,1321336,0.0,192,81.56,0,2
areA_protein.fasta,CP051083.1,72.838,740,174,10,150,881,1290698,1292860,0.0,906,81.22,0,2
areA_protein.fasta,CP051083.1,71.631,141,38,2,1,141,1290196,1290612,0.0,192,81.56,0,1
areA_protein.fasta,CP051043.1,72.838,740,174,10,150,881,1585606,1587768,0.0,906,81.22,0,1
areA_protein.fasta,CP051043.1,71.631,141,38,2,1,141,1585104,1585520,0.0,192,81.56,0,3
areA_protein.fasta,CP051091.1,72.838,740,174,10,150,881,1345087,1347249,0.0,906,81.22,0,1
areA_protein.fasta,CP051091.1,71.631,141,38,2,1,141,1344585,1345001,0.0,192,81.56,0,3
areA_protein.fasta,CP051051.1,72.838,740,174,10,150,881,1560763,1562925,0.0,906,81.22,0,1
areA_protein.fasta,CP051051.1,71.631,141,38,2,1,141,1560261,1560677,0.0,192,81.56,0,3
cat1_protein.fasta,CP051071.1,77.684,354,36,3,1,312,2659204,2658146,5.50e-175,525,81.92,0,-1
cat1_protein.fasta,CP051071.1,47.101,138,55,2,310,447,2658108,2657749,5.50e-175,113,57.97,0,-2
cat1_protein.fasta,CP051071.1,73.203,306,80,1,423,728,2657646,2656735,7.60e-146,410,84.31,0,-2
cat1_protein.fasta,CP051071.1,84.507,71,11,0,354,424,2657915,2657703,7.60e-146,131,92.96,0,-3
cat1_protein.fasta,CP051071.1,43.923,362,195,5,191,551,1732404,1733468,3.98e-107,293,60.22,0,3
cat1_protein.fasta,CP051071.1,61.905,105,40,0,87,191,1732039,1732353,3.98e-107,119,74.29,0,1
cat1_protein.fasta,CP051071.1,28.235,255,129,8,124,326,4169568,4168810,3.18e-32,87.0,43.14,0,-2
cat1_protein.fasta,CP051071.1,29.949,197,126,6,341,532,4168715,4168146,3.18e-32,75.5,49.24,0,-3
cat1_protein.fasta,CP047253.1,83.750,240,17,1,95,312,2902143,2901424,3.95e-173,384,87.50,0,-1
cat1_protein.fasta,CP047253.1,78.125,96,20,1,1,96,2902483,2902199,3.95e-173,157,85.42,0,-3
cat1_protein.fasta,CP047253.1,47.445,137,54,2,310,446,2901386,2901030,3.95e-173,113,57.66,0,-2
cat1_protein.fasta,CP047253.1,73.203,306,80,1,423,728,2900924,2900013,7.60e-146,410,84.31,0,-2
cat1_protein.fasta,CP047253.1,84.507,71,11,0,354,424,2901193,2900981,7.60e-146,131,92.96,0,-3
cat1_protein.fasta,CP047253.1,43.923,362,195,5,191,551,1954463,1955527,3.98e-107,293,60.22,0,2
cat1_protein.fasta,CP047253.1,61.905,105,40,0,87,191,1954098,1954412,3.98e-107,119,74.29,0,3
cat1_protein.fasta,CP047253.1,59.259,54,22,0,124,177,4450139,4449978,1.76e-15,63.2,68.52,0,-2
cat1_protein.fasta,CP047253.1,28.846,104,52,3,172,258,4449942,4449646,1.76e-15,42.7,44.23,0,-1
